CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,propertyID,assetNumber,propertyName,propertyAddress,propertyCity,propertyState,propertyZip,propertyCounty,propertyTypeCode,netRentableSquareFeetNumber,netRentableSquareFeetSecuritizationNumber,unitsBedsRoomsNumber,unitsBedsRoomsSecuritizationNumber,yearBuiltNumber,yearLastRenovated,valuationSecuritizationAmount,valuationSourceSecuritizationCode,valuationSecuritizationDate,mostRecentValuationAmount,mostRecentValuationDate,mostRecentValuationSourceCode,physicalOccupancySecuritizationPercentage,mostRecentPhysicalOccupancyPercentage,propertyStatusCode,defeasanceOptionStartDate,DefeasedStatusCode,largestTenant,squareFeetLargestTenantNumber,leaseExpirationLargestTenantDate,secondLargestTenant,squareFeetSecondLargestTenantNumber,leaseExpirationSecondLargestTenantDate,thirdLargestTenant,squareFeetThirdLargestTenantNumber,leaseExpirationThirdLargestTenantDate,financialsSecuritizationDate,mostRecentFinancialsStartDate,mostRecentFinancialsEndDate,revenueSecuritizationAmount,mostRecentRevenueAmount,operatingExpensesSecuritizationAmount,operatingExpensesAmount,netOperatingIncomeSecuritizationAmount,mostRecentNetOperatingIncomeAmount,netCashFlowFlowSecuritizationAmount,mostRecentNetCashFlowAmount,netOperatingIncomeNetCashFlowSecuritizationCode,netOperatingIncomeNetCashFlowCode,mostRecentDebtServiceAmount,debtServiceCoverageNetOperatingIncomeSecuritizationPercentage,mostRecentDebtServiceCoverageNetOperatingIncomePercentage,debtServiceCoverageNetCashFlowSecuritizationPercentage,mostRecentDebtServiceCoverageNetCashFlowpercentage,debtServiceCoverageSecuritizationCode,mostRecentDebtServiceCoverageCode,mostRecentAnnualLeaseRolloverReviewDate
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-10-30,0001888524-24-015525,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.767,6,,X,,,,,,,,,,2016-11-30,2023-07-01,2024-06-30,30134132.0,46555176.0,22711532.0,34615444.0,7422598.0,11939732.0,7422598.0,10077525.0,UW,CREFC,3690422.0,3.06,3.2353,3.06,2.7307,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-02,0001888524-24-017751,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.767,6,,X,,,,,,,,,,2016-11-30,2023-07-01,2024-06-30,30134132.0,46555176.0,22711532.0,34615444.0,7422598.0,11939732.0,7422598.0,10077525.0,UW,CREFC,3690422.0,3.06,3.2353,3.06,2.7307,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-12-27,0001888524-24-018514,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.767,6,,X,,,,,,,,,,2016-11-30,2023-07-01,2024-06-30,30134132.0,46555176.0,22711532.0,34615444.0,7422598.0,11939732.0,7422598.0,10077525.0,UW,CREFC,3690422.0,3.06,3.2353,3.06,2.7307,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-01-30,0001888524-25-001118,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.735,6,,X,,,,,,,,,,2016-11-30,2023-10-01,2024-09-30,30134132.0,46164700.0,22711532.0,33124410.0,7422598.0,13040291.0,7422598.0,11193703.0,UW,CREFC,2462562.8,3.06,5.2954,3.06,4.5456,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-02-25,0001888524-25-002259,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.735,6,,X,,,,,,,,,,2016-11-30,2023-10-01,2024-09-30,30134132.0,46164700.0,22711532.0,33124410.0,7422598.0,13040291.0,7422598.0,11193703.0,UW,CREFC,2462562.8,3.06,5.2954,3.06,4.5456,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-03-27,0001888524-25-005998,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.73,6,,X,,,,,,,,,,2016-11-30,2024-01-01,2024-12-31,30134132.0,45793120.0,22711532.0,30265820.0,7422598.0,15527299.0,7422598.0,13695575.0,UW,CREFC,2464128.2,3.06,6.3013,3.06,5.558,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-04-30,0001888524-25-007938,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.73,6,,X,,,,,,,,,,2016-11-30,2024-01-01,2024-12-31,30134132.0,45793120.0,22711532.0,30265820.0,7422598.0,15527299.0,7422598.0,13695575.0,UW,CREFC,2464128.2,3.06,6.3013,3.06,5.558,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-05-29,0001888524-25-009374,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,,6,,X,,,,,,,,,,2016-11-30,,,30134132.0,,22711532.0,,7422598.0,,7422598.0,,UW,CREFC,,3.06,,3.06,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-06-26,0001888524-25-010893,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,,6,,X,,,,,,,,,,2016-11-30,,,30134132.0,,22711532.0,,7422598.0,,7422598.0,,UW,CREFC,,3.06,,3.06,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-07-29,0001888524-25-012722,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,,6,,X,,,,,,,,,,2016-11-30,,,30134132.0,,22711532.0,,7422598.0,,7422598.0,,UW,CREFC,,3.06,,3.06,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-08-26,0001888524-25-014753,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,,6,,X,,,,,,,,,,2016-11-30,,,30134132.0,,22711532.0,,7422598.0,,7422598.0,,UW,CREFC,,3.06,,3.06,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-09-30,0001888524-25-016965,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.738,6,,X,,,,,,,,,,2016-11-30,2024-04-01,2025-03-31,30134132.0,46352140.0,22711532.0,32784238.0,7422598.0,13567901.0,7422598.0,11713815.0,UW,CREFC,2466566.5,3.06,5.5007,3.06,4.749,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-10-30,0001888524-25-018701,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.738,6,,X,,,,,,,,,,2016-11-30,2024-04-01,2025-03-31,30134132.0,46352140.0,22711532.0,32784238.0,7422598.0,13567901.0,7422598.0,11713815.0,UW,CREFC,2466566.5,3.06,5.5007,3.06,4.749,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-11-28,0001888524-25-020511,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.738,6,,X,,,,,,,,,,2016-11-30,2024-04-01,2025-03-31,30134132.0,46352140.0,22711532.0,32784238.0,7422598.0,13567901.0,7422598.0,11713815.0,UW,CREFC,2466566.5,3.06,5.5007,3.06,4.749,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2025-12-30,0001888524-25-022958,0001695154-10,0001695154-10,10,Courtyard Marriott- King Kamehameha,75-5660 Palani Road,Kailua-Kona,HI,96740,Hawaii,LO,,,452,452,1975,2011,133000000.0,MAI,2016-10-03,133000000.0,2016-10-03,MAI,0.851,0.73,6,,X,,,,,,,,,,2016-11-30,2024-10-01,2025-09-30,30134132.0,45748240.0,22711532.0,32888028.0,7422598.0,12860213.0,7422598.0,11030283.0,UW,CREFC,2264757.0,3.06,5.6784,3.06,4.8704,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-04-27,0001056404-17-001723,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-05-30,0001056404-17-002274,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,57300000.0,2016-12-08,MAI,0.869,0.869,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,,,6664316.0,,2644155.0,,4020161.0,,3477954.0,,,CREFC,,1.5748,,1.3624,,,F,2016-10-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-06-26,0001056404-17-002644,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-07-27,0001056404-17-003195,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-09-27,0001056404-17-004234,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-10-25,0001056404-17-004675,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-11-29,0001056404-17-005370,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2017-12-29,0001056404-17-006065,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-01-31,0001056404-18-000359,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-02-28,0001056404-18-000944,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-03-28,0001056404-18-002000,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-05-01,0001056404-18-002789,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-05-31,0001056404-18-003553,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-06-29,0001056404-18-004293,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-01,0001056404-18-005251,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-08-30,0001056404-18-005812,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-10-01,0001056404-18-006622,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-10-30,0001056404-18-007328,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2018-12-04,0001056404-18-008283,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-01-02,0001056404-19-000065,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-01-31,0001056404-19-000730,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-03-01,0001056404-19-001595,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-03-29,0001056404-19-003086,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue & 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,,,,0.878,0.878,6,,X,Landis+Gyr,101011,2022-02-28,"Pegasystems, Inc.",26762,2021-06-30,Northpoint Executive Suites,22007,2021-10-31,2016-10-31,2015-11-01,2016-10-31,6664316.0,5712222.0,2644155.0,2513387.0,4020160.0,3198835.0,3477954.0,3198835.0,UW,UW,2552773.2,1.57,1.25,1.36,1.25,F,F,2016-12-12
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-04-30,0001056404-19-004103,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,57300000.0,2016-12-08,MAI,0.878,,6,,X,Landis+Gyr Technology,95545,2022-02-28,Pegasystems,26762,2021-06-30,Northpoint Executive Suites,22007,2021-09-30,2016-10-31,2018-01-01,2018-12-31,6664316.0,6957099.0,2644155.0,3698750.8,4020160.0,3258348.2,3477954.0,2716141.2,UW,CREFC,1998435.9,1.57,1.63,1.36,1.36,F,F,2018-12-31
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2019-05-31,0001056404-19-005061,0001695154-11,0001695154-11,11,Milton Park,30000 Mill Creek Avenue 11175 Cicero Drive,Alpharetta,GA,30022,Fulton,OF,318945,318945,,,2001,,57300000.0,MAI,2016-12-08,57300000.0,2016-12-08,MAI,0.878,,6,,X,Landis+Gyr Technology,95545,2022-02-28,Pegasystems,26762,2021-06-30,Northpoint Executive Suites,22007,2021-09-30,2016-10-31,,,6664316.0,,2644155.0,,4020160.0,,3477954.0,,UW,CREFC,,1.57,,1.36,,F,F,2018-12-31
